day,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Probability
1205,7.080794504276835,232.86439102297476,32600.429406058047,6.70267159976498,343.59870032712087,447.3946851344006,13.900089185261152,52.89208479394743,3.1653909007410843,0.52454
1206,7.754044353947939,193.44985384445653,19019.27950469182,8.107066902830644,377.9900086088821,597.4860409584503,8.939818291550294,45.72130807064468,3.7602980850130816,0.57146
1207,7.221689439703994,203.06902862030773,13703.22037683134,7.823612288977235,352.1245674695835,412.32048977970464,16.125741249657324,80.05887717164556,3.160818481426781,0.6172
1208,6.879959452149452,163.59333933683183,44586.81265100216,2.7417121173046723,219.14893472568303,554.0451045000361,16.521941961295283,67.53326015210645,5.688206949361446,0.70554
1209,7.080794504276835,210.20492128814504,26894.14489019024,4.312761963759486,329.1464375503256,344.51515012916934,15.10919086007084,66.39629294676803,4.903914479432386,0.60652
1210,6.46509352906692,241.2681377483696,43958.67812954904,7.420154854034218,306.0203927620434,544.6005667202863,20.76898639142245,89.64650592490865,3.790523693182784,0.91736
1211,6.87645104288265,190.84451360492767,21979.031670782228,5.630557592180706,363.83170570613646,349.1860854870372,9.551732340250794,68.41085132767444,4.54534092739007,0.53031
1212,5.4683609323319216,180.38236352234705,12305.90541479136,5.446562741244112,410.4592723125703,388.74550152060976,12.553093536183098,60.627748248448206,4.93346794921327,0.61956
1213,6.140877556947864,197.8760897493668,26687.87448333394,7.5871964179475055,329.23185293501894,548.0727613161172,15.836330205236152,41.26364788367695,5.359460295012964,0.7405899999999999
1214,8.848103019208414,248.56774041003143,19793.97186728503,9.681154302726586,323.35174895392146,411.14743309443344,18.13780484459277,68.75307438948275,3.074799305886774,0.65225
1215,7.080794504276835,189.81468195044715,19887.769825852967,8.115767880723318,415.92789828900055,547.0267663209369,12.958917018354782,70.93748132988566,4.893750991721558,0.85972
1216,6.314077469750392,124.84799173949948,31114.635652584744,5.713940403721395,333.7757766108135,396.6729763439833,18.42322647037764,73.10199734589395,4.363865762503175,0.67154
1217,4.533399113632135,169.73522248715824,30301.856674397222,7.074906687460708,413.10219826509183,385.656123306354,17.06049096237797,70.29333870434283,3.188640741905024,0.6488
1218,6.616730690411597,195.0969675273444,34277.760399691986,7.632638507090467,333.7757766108135,417.4650801708633,13.432556671451207,47.945936181332975,3.622379241574248,0.51205
1219,8.659113026830289,114.8075783848566,23514.63664741336,8.735315343467212,333.0272047391256,318.64067926297173,16.559076271475135,52.866373117128205,2.89577427975715,0.41925
1220,7.080794504276835,214.21606032508004,19026.67284159868,7.634724094135442,333.7757766108135,421.1402783350617,16.82573918617902,74.62943063178052,3.9868823350112574,0.6852
1221,7.080794504276835,193.4002675486307,30630.75993917432,6.873568148176785,342.19323950474114,430.39560039453903,17.446818223391574,49.88365315949827,2.913048442998909,0.51556
1222,11.0278798626952,228.3227976007996,13124.105636341585,7.5166432155506255,319.3540394138715,376.2319179250843,8.033858640214076,48.52903792672959,4.178897908640168,0.41048
1223,5.800034176989708,181.45351497805143,13028.68845838264,6.106764784339333,374.3577838863688,405.51721995697096,15.773825346236492,35.338133489497224,4.074407571655096,0.47824
1224,6.967270763874334,218.7927930964322,33933.70985203021,8.977179702653883,360.9969405382336,438.8091549637178,18.633065206522183,71.91921653810432,3.2724707390406103,0.75224
1225,7.080794504276835,196.33467279621243,24108.127550510275,7.843143600307158,352.62391167393247,428.77061040859,10.287673166557624,73.44593375629361,5.034682957349176,0.70199
1226,7.080794504276835,170.55008775515623,17561.272835697117,8.320209558082846,349.2919541577504,374.4638479095162,10.989145667060312,73.70144876048604,3.716659340751803,0.53243
1227,5.289618437232331,194.0563928951711,21776.170174493604,6.278292699450075,359.099732993792,353.7729296079895,14.18147063487538,33.592030767693856,4.5481003496821,0.47098
1228,7.682762474412738,211.6638523608975,12723.34210107979,6.672340964984802,380.9456026792301,360.10744050616614,14.175316537284402,69.94967472395321,5.044306091718337,0.69982
1229,6.217579612346267,189.3422246954596,15155.548989159242,6.819438078276601,306.8925996433463,297.7636847142188,11.964913746247134,81.38675264918083,3.490002013654286,0.4305
1230,7.362736501949786,185.692181022348,16268.44860625852,5.317019274608898,316.9186484987878,419.25844805495296,16.024246090841586,64.67891377195397,4.408513182397497,0.58066
1231,10.41504401364904,167.42258105469432,34535.553850043485,6.354814991677399,344.3092890116938,491.5167115090336,19.355841101832937,45.10401752521857,4.209136505059297,0.69615
1232,9.75270322651984,269.6403780925448,10194.325411157608,7.978043983900789,298.0824622588364,580.0035335754574,12.56261489089428,51.35305213799345,3.4221104746990925,0.54531
1233,6.353436843717337,218.54936272771408,18664.844296975287,6.690393745252398,312.39301924216994,503.414897004023,15.422459239950284,94.38693228247772,3.8611092023417535,0.73378
1234,6.884981084419804,138.44011074446098,14893.20639581196,9.686434798208738,319.13499052518404,286.92155809604844,14.184036095168665,54.559076550257686,4.584319179768512,0.50598
1235,5.870615501212626,186.17837556961345,18909.846005859374,8.494235191534507,328.74731541306977,427.18253097731366,13.300023895523625,52.16241878935162,3.7287852367667353,0.50289
1236,4.7053564957747,103.17358697810718,19555.76505156686,6.7672979897863685,333.7757766108135,370.1781663846243,9.182833651795816,93.90048587365656,3.437450134017187,0.46341
1237,6.116023979953149,158.72890135461896,22481.027318227305,8.467065245069401,333.7757766108135,458.99293585127856,15.495284143231004,66.39629294676803,3.98430882860984,0.64536
1238,7.080794504276835,259.6710409184808,11949.597925537042,9.435445979542637,279.0010038469318,469.2876307016455,11.752420840452828,73.99704616076043,3.458352213645405,0.55331
1239,7.301903491347546,224.46780217218208,23565.17840440943,7.554047401387347,280.12948490340096,487.3333212872415,8.52486424037835,68.9401927682938,3.4306991879662263,0.46387
1240,4.825591458154621,234.7839038156121,11142.392632055147,6.442769292150998,370.4168310285954,370.1889480541362,13.04635457708156,46.31599218904551,3.46309715357363,0.41587
1241,7.080794504276835,225.95909234244704,9660.658301980391,8.827654541082934,397.9242402936577,315.7509090103922,16.71655697181717,17.000682933674803,3.9592936152493454,0.45715
1242,8.129585513966726,177.89896662548156,27834.217696340456,9.00600774687328,334.4385388035782,397.0214275538664,15.936261676600791,81.39075849624525,3.3625371351987914,0.66601
1243,4.562156482672166,189.26141760626368,23829.79288043376,7.815124720572094,325.16737135090386,401.5516566609056,13.624148222767756,66.39629294676803,4.822883763716862,0.64381
1244,7.444914014951037,203.06874558303323,25489.075025583825,8.175744201693185,413.5603780775337,405.4206121417574,13.283100100193169,74.4128671569269,2.571391505704419,0.59762
1245,5.669689566349437,194.13006899279048,20081.537954466112,6.77810364227845,333.7757766108135,403.9899201737513,18.284806650267736,66.39629294676803,3.5921334240895173,0.59611
1246,6.584839333204741,196.13398500592663,16609.92548912884,6.673977405095536,323.37235198449326,304.7136645413463,12.50155351190216,85.68214597229073,3.919954569326576,0.52734
1247,5.191834327140628,211.09418477114804,14866.103863221915,7.238691300924349,323.10928513649435,388.7165795048576,17.780000111166657,83.50540623227637,3.859800939300224,0.66182
1248,5.5824698199714895,172.33158423726564,23512.83795722908,8.011316209784852,364.4834216194262,452.0807653778561,16.472044685086985,95.04565793385632,4.048113258131365,0.81361
1249,7.573905933368073,206.20420161719,15926.426007885704,5.52466619583519,333.7757766108135,457.63778639605823,11.550620318737115,66.39629294676803,4.410729144201569,0.56853
1250,6.168838539281275,238.30104775006848,24827.51664087316,7.7200109589287775,269.49017326233366,482.67332726256313,22.091990222757488,79.16928110264583,4.435760073378445,0.8267999999999999
1251,6.381978996412816,235.94511024999585,18982.95376301964,8.28651389879848,333.7757766108135,511.48515728236856,16.183542431277715,77.8395213926506,3.299047219076856,0.6989
1252,5.038316783143259,170.3604625493988,25866.103948582328,7.403750049124538,333.7757766108135,350.3910241239401,13.270278830445308,65.33163286459956,3.913695775844471,0.51656
1253,5.923441414571481,167.65860220231826,25951.55403567293,6.296103203499958,350.3819810895708,471.8575106841912,15.770464179694784,53.32181233421085,4.107363630145296,0.60287
1254,7.638761770450097,178.2716356163275,18308.502673854087,6.5480978205934415,362.3328716997573,394.18098454523806,11.291787733653564,81.98915623472983,4.496626599284417,0.64389
1255,8.74727152353787,198.7122280342268,30348.24365070316,7.324498246853734,333.7757766108135,333.63928210155774,13.866073474892744,94.72812878030604,4.764707507859535,0.76287
1256,8.070477126886109,198.86594765543825,18266.617716664317,6.902369830255252,396.6195096459565,376.71030372678666,10.924460555561607,87.37956079930618,3.055790474506669,0.57276
1257,7.341547112170922,187.6724024235932,21273.457066427967,7.784003063151442,333.7757766108135,332.0842933832068,16.842334088885025,55.01915102209801,4.025643695758845,0.55154
1258,7.835906989202026,206.665788118744,17643.40714703863,8.137483668926913,333.7757766108135,474.9897732700026,16.1671855402264,68.08226489261817,3.1838640933419686,0.61167
1259,7.343031939773171,198.53076965522703,14037.039926614125,5.788346417696247,333.7757766108135,479.24146720330015,11.090374213876489,61.10024017318461,5.288057553828615,0.62955
1260,7.080794504276835,205.63879026973248,39742.9703293597,4.66052847082034,323.95649205808826,509.54641930258526,11.67484981862134,55.04267884602287,3.9167455268933375,0.54524
1261,5.584086638456089,188.3133237696164,28748.68773904612,7.54486878877965,326.6783629116736,280.4679159334877,8.399734640152758,54.91786184199447,2.5597082275565217,0.23501
1262,7.080794504276835,150.1749233951362,27331.36196192776,6.838223470687509,299.41578134685847,379.7618348257725,19.370807181232124,76.50999552795828,4.413974182974902,0.68683
1263,7.033495055020295,191.8802166030653,29322.740697203008,9.0270569832952,333.7757766108135,496.1982993571791,17.191646209724468,42.864682145606096,3.678957092279025,0.62548
1264,6.320375284718289,165.82154526373657,20481.642070831567,7.60595827458753,354.2890347846697,422.3410482213273,14.793959847534154,46.04306450941103,2.7286173523352666,0.41383
1265,7.560392022830324,223.23225004437475,14739.068540064643,6.731610675622372,372.0289087182245,481.3417738810756,8.900408731498942,62.13428073097253,4.257805108217033,0.5796
1266,5.9102517293372046,282.7390169608625,15244.846394587465,6.636550648923896,363.384682669612,695.3695279880473,13.138353147225244,89.80101069435713,3.660922907594773,0.85217
1267,6.709336439351165,226.42758590741727,8238.29003830498,7.692413006321581,289.92138048008235,284.77445891221987,11.868480440647431,51.87520736780934,4.074387228438908,0.35559
1268,9.10733038346176,202.5147113672722,24678.329289092,5.575906369507384,334.7173347045231,467.110761590556,12.937328739572706,46.9352518256491,4.49213994862107,0.55987
1269,8.176079615301635,201.55370076987057,21856.988628005776,5.241047394363035,320.260119542225,464.80333023265456,15.627640701192774,61.65474395735527,4.11232245771067,0.5923
1270,3.795132905042617,178.43291954529747,27179.404819722284,6.481018907833646,333.7757766108135,365.4916791554962,12.35003809198878,73.80957685478752,3.1850831676181475,0.45795
1271,9.918717063854167,199.18125107339057,21470.27830541328,6.799841410225563,329.17842902607634,430.5077068652869,15.966042944362073,59.29227326975216,3.385508443856719,0.54921
1272,7.274198050602535,156.11082919985324,16255.901371056703,7.654550197659411,381.1804664929224,591.80147197882,12.31249282127692,59.680518417765846,3.1527627940382823,0.59094
1273,9.778181812741442,155.93744138376636,23335.674206132684,7.666108730062654,333.7757766108135,356.543036820507,10.824600366031802,75.32889227000642,4.143365318508068,0.55793
1274,8.115624506544236,200.09901298308867,15513.012580820465,6.046110608477251,333.7757766108135,421.06032596791965,8.320276394669804,53.77559172927798,4.4088119398732255,0.44812
1275,5.47098182179818,191.81304600255007,36435.79351381371,7.369649468415711,323.1200361720617,383.8710546413385,15.881381663068964,52.765049009659535,3.84401987082408,0.55465
1276,10.667363934157889,173.381945364966,28912.202201016768,7.071294493360232,276.63439102605554,286.063394408431,17.685650942924894,55.14736365662774,4.135568909483627,0.50156
1277,7.080794504276835,202.8111418772112,11900.055202795736,8.948087687933388,367.5334525202397,379.564563560524,13.591857817320658,58.82255973845024,3.1538002186878344,0.50076
1278,4.168248461367502,164.35128926576627,23863.7168635121,8.593819232313368,333.7757766108135,547.4668311616424,13.8434937991247,71.04673524990041,2.804525051409483,0.57821
1279,7.6170141088155665,214.40436270637,29818.095042113386,6.508853439206952,298.35185018045047,494.94553706024993,13.31022368966802,70.04800688840395,3.800552599356129,0.60364
1280,8.649868625073692,178.58875346487133,18503.76652536408,7.240819804667902,356.2630797964434,329.5041913354123,15.280653237568233,83.78347668765996,3.0816812395256155,0.56123
1281,6.023022741325022,170.73228872711053,10925.36010387038,8.200972594216253,305.79652935047324,508.851053087782,12.244622261795996,62.967793227652585,3.668088579274877,0.51149
1282,7.080794504276835,215.43191943883585,19909.938849114144,6.902628164684116,299.08641790230433,371.4829106557066,10.766349203052188,85.2671816033829,4.59253797924015,0.599
1283,7.080794504276835,222.82121305829864,23879.22675685417,5.082356627955027,333.7757766108135,382.75796556357153,15.856062237972024,66.2704766771235,4.2351744150044,0.59877
1284,3.4450618643852127,207.92626018799376,33424.7686784948,8.782147480773485,384.0070058017212,441.7858756739386,13.80590221127079,30.284597198002704,4.184396969028851,0.58164
1285,9.160997540099476,241.38309709563904,28170.885101366224,6.819603096244566,262.57204204579494,568.4205678843352,8.120978574739468,48.25957163667532,3.542527792591825,0.42919
1286,7.080794504276835,206.26341782629424,18221.085342175687,6.237135144845256,352.15922580169735,547.3253177708582,11.759852211669909,62.348387951343646,3.469561085530682,0.562
1287,9.045720545334614,222.18416908873647,22829.110842069407,7.609833075619995,293.06245930229653,558.7478629141496,15.35758277142429,44.55526428426127,4.213700443947227,0.62149
1288,6.960603501688507,201.7154524876896,11348.675997363987,4.297889825381638,333.7757766108135,468.5913884755252,10.4905886425434,89.68619626951585,4.978820187753845,0.66139
1289,8.016418374611582,255.2594925548364,30854.83046842261,8.761916272606998,333.7757766108135,442.4995320422278,11.094202476804584,93.2742324692804,5.320015455400856,0.8843499999999999
1290,8.06280564302447,200.49311204567687,11567.8878401924,9.889949954589298,333.7757766108135,510.4144025284186,10.650935473654044,40.99280881476402,4.471842000471336,0.56584
1291,7.058182608235123,187.947191066058,26608.92915410664,8.556396061089337,405.4034233007637,462.31456700444886,18.428386952452623,41.29033046932143,3.61383477061922,0.67555
1292,10.164173337271416,243.60650760422064,16522.715753614277,3.992171360485953,310.8450723294215,487.6980520817313,17.22323748837107,83.87149583721258,3.530940954727128,0.65059
1293,10.15544017022192,300.29247579584023,12652.362978658088,6.655126362567496,398.6477857459576,487.45913103075526,9.347633986485675,67.9197886870381,5.002467259922081,0.7609
1294,8.999498939207156,234.8354770083696,20933.512749666126,7.9804508121156195,365.0609657445905,444.0770167050375,12.168763676980232,54.40470363997584,3.6950840554277695,0.57817
1295,6.64646992248928,251.83624820857125,5516.8749525773765,11.143109593044008,333.7757766108135,339.2087033421608,11.930433304821292,76.52427002988564,4.387601741834642,0.6474
1296,7.080794504276835,168.40952478826227,26148.53787266999,9.030439938494691,424.30212248301314,445.3458752967511,10.67458248052418,51.87695476154837,3.893326831733837,0.62144
1297,6.632031568588184,201.6699330857699,24161.25497902576,7.964525124888739,369.6215854010609,346.8604045432206,17.03360167698486,61.20546989437965,3.3862942904685025,0.58522
1298,7.080794504276835,219.7060481397352,22387.315752754752,7.308500571669125,316.97300307263026,327.2895433835891,12.785265313763432,80.75786638068465,4.64936502812178,0.63156
1299,8.268307592039369,168.687890271917,13181.673516106885,6.383226137929187,298.3070930770492,294.2980647361996,12.366424357289132,79.20647326283952,4.405408198445282,0.48868
1300,8.722311224490614,145.24661756982644,20256.353065853567,10.651998476491126,333.7757766108135,612.3279735265342,13.053340105655025,94.82670621328248,3.009289196450496,0.76941
1301,7.080794504276835,197.71218301547103,12962.389672891964,6.47658388248892,362.72195392688815,503.8430011343108,18.89239347564819,80.34634783629684,3.5008486617925207,0.73258
1302,8.037761108429645,199.2139706765473,40368.42062703652,7.307410956811066,333.7757766108135,293.8334657305052,14.254682174400727,68.76341846656737,3.5725190016657566,0.55127
1303,5.96130157218858,182.10899501828223,23926.078824959288,6.188790308065061,364.97549898448153,567.5261592301338,7.791637810541034,58.174825290484335,4.91958504678586,0.63649
1304,7.080794504276835,192.9703798010064,11125.443536741795,4.9549231765651935,324.7581837144696,332.95629802121806,15.164574140798264,79.26457468709691,4.699120987045171,0.58864
1305,5.735723554720852,158.3187408075849,25363.01659441048,7.728601253843123,377.5432914064549,568.304670635809,13.626623911327613,75.95233700250975,4.7329535713429145,0.8301199999999999
1306,7.395450846886257,190.47789169609743,22561.508311398626,8.310194997763043,294.03039494556964,413.9102929594385,13.301373637328936,63.41017813652344,4.990235633377976,0.63691
1307,5.846786697496672,212.1620434952128,19417.76720851864,8.442033603660807,333.7757766108135,393.95282049659727,17.561933347904528,49.38836175160476,3.371110880826984,0.53008
1308,8.013516428610775,225.15645195667923,20375.66827369424,7.837397649883607,308.5948104416439,382.0142488688159,12.666016328769048,78.76705221845322,4.4449005904963546,0.63952
1309,8.337696200697742,168.46918072827563,30969.047593280786,5.452161832344376,333.7757766108135,302.4223184971019,14.529864109388429,41.3927682455553,3.454197456668698,0.3586
1310,6.906574998425876,199.638123872256,15201.339953843984,5.1365988301122085,333.7757766108135,306.02397473517414,15.2127981305606,90.57901960720822,3.282749503357832,0.51434
1311,7.400238580500541,218.82481261295567,8136.071590569005,6.286357793908773,310.76115983302344,518.7327779448756,15.186342355183228,50.837012976291504,4.880119767695945,0.62208
1312,8.861701556503956,200.61229861795468,15247.128030884563,6.050225266127892,313.12708140471705,521.7741144719578,13.780426739099028,69.87048423586893,3.5791072422859,0.57237
1313,6.96694296188432,222.890265013408,25441.05612229293,7.383783243231286,333.7757766108135,647.3499388419574,17.391282497995917,38.73264681496417,4.356931132830452,0.73856
1314,4.5956077558097705,204.8596597900153,13891.03853003988,6.371344530423113,333.7757766108135,631.8220781685856,11.420910359124775,70.4490025357391,3.978919806946673,0.64421
1315,7.080794504276835,184.7506979126292,28499.107327973477,6.550031094059824,330.71954876938406,381.50160357350296,11.044405134168414,62.01482209272951,3.403269587083857,0.44058
1316,8.543216836760848,183.90786037549407,33037.353386549745,2.7267656255779578,358.5564706717798,631.4986230649531,17.333153315203504,68.18322677390617,2.847875247872657,0.64818
1317,7.958984291884183,171.48362468653875,23625.813886131746,9.537735147164776,259.97996617067486,327.62388101792124,16.117110461678863,107.75404263860524,4.698007916123446,0.76998
1318,7.344975869046368,182.30694217406872,5689.804404872833,6.764349993180452,373.87278500525446,360.1844730557162,20.48390229703,73.48898065084018,3.418763194643632,0.62753
1319,6.255149748918091,153.64049344977687,24316.16333992184,8.211595059274755,367.3445340402844,295.04249226405994,12.50366064624518,91.27079222907058,3.146482535996279,0.55249
1320,6.901863448736066,164.72348623241737,20442.61501430499,5.163931372998992,341.53708898075774,468.4163498271399,10.362622626299128,65.69487776478398,4.0479072924612165,0.50715
1321,7.296572875466081,197.64695056521748,22535.085158347272,9.288199604583657,323.4490541501673,353.0629065748293,6.039669028207072,82.53617278221556,4.67916864329843,0.58043
1322,7.273368228315568,175.0150826368574,14206.357322954953,7.8390665721424035,337.6445728128531,322.49068944775166,18.107842094625028,58.181707396244455,4.196421036326544,0.57509
1323,5.389845930491161,163.34435237618916,19646.23341923321,9.092721172985096,314.23757691048365,491.7504480353029,15.496325410002273,48.6865836198392,3.5776749209970062,0.53587
1324,9.814247468572583,177.7122169122115,30575.94690238904,6.393927190159396,333.7757766108135,536.7206320402404,12.339004217343527,46.259048489496905,4.317531286512946,0.59736
1325,6.946717558359831,214.1700432352036,32946.56751781872,5.484258377749063,333.4395700228724,318.88363633718694,12.809956214352155,15.68487680401642,4.934986029609845,0.39421
1326,4.291687729728828,124.0073498023252,18038.474365997183,8.603296502045868,333.7757766108135,548.5744616651789,15.682821064266989,91.86095966811126,4.61608855445448,0.82982
1327,2.9251743203391,260.45804113718805,39233.09883885389,7.6701494862203985,303.40207845554824,403.2437351708769,11.309210335190585,69.23844469184576,3.678588221192268,0.5522
1328,7.187765846234752,184.15660404820204,31125.740433940548,6.377789860888401,352.9160163069067,472.27412210071685,14.807893393724328,61.96388773603508,3.784120779606519,0.62627
1329,7.080794504276835,242.4134292480212,9783.368727453491,6.400151955741599,211.85159230220145,351.9973602254736,10.407257493252873,69.90949068136919,4.626701022502608,0.3961
1330,7.609521190124741,223.2883935684083,40879.78957260728,7.030699301374778,310.63244990609746,370.27087996903134,14.375368304582024,73.75695721230473,3.145842902755236,0.55989
1331,9.80272078232571,98.7716435320576,27357.456744580348,9.218150392671168,323.19907651864565,512.4287308410497,14.168933512645708,59.454439770259405,2.764633881427262,0.51995
1332,9.011480407411012,167.91892171541582,34865.35768157474,3.1395526577613766,400.69177425975647,385.4096084791193,16.574190027091163,50.526551220127445,4.270801389375358,0.60137
1333,4.737391256802652,215.52951074368352,30684.21164241504,8.781904577996217,333.7757766108135,313.51350201495296,11.070289045614745,62.9144208045654,3.8533880722545097,0.50417
1334,5.9640653598712765,241.030898500634,22168.331560676943,6.208117841853625,333.7757766108135,486.5168842205405,13.172989110331628,64.7192398858573,4.696720853415239,0.67504
1335,7.098245544161473,207.53538090335985,22671.47976122911,6.284582109974256,295.58568565997103,297.10649439357326,17.105327736425465,71.02082542930135,4.909571475286931,0.62097
1336,7.07131419221786,213.61962501948648,20038.796416929355,7.602251873891981,290.05721880909675,605.3050414394087,8.713963616341118,58.41345969332727,4.293726559748635,0.5731
1337,5.422445767908818,205.26608040394387,18542.9574510298,5.491962672908564,306.7022267770212,382.0801288333403,10.504023205930308,67.49345000333295,2.911751390260459,0.3313
1338,7.66901253651833,205.5956353435624,11579.441692754332,4.26327909194399,356.1365178583499,407.7216132768045,10.829044859964313,83.24380782399439,4.589512953061839,0.59813
1339,7.080794504276835,98.3679148956603,28415.57583214058,10.55894999846796,296.843207792478,505.24026927891407,12.882614472289331,85.32995534051292,4.11908730032897,0.7123
1340,2.6120359148172607,188.8041257304088,34798.25258680311,6.79643915408815,333.7757766108135,468.0802666084355,13.1707632092033,49.523769983067695,4.765205370159007,0.61109
1341,8.003031485090926,186.46308214058988,15007.272681730628,7.697323746237285,355.7260064460456,561.6131872428542,10.153232867574502,67.00035050057923,3.1375512055381387,0.55149
1342,7.080794504276835,177.20201029701627,17766.252888023937,8.199090412094737,354.277369736677,520.2011294285245,15.0995880037633,62.97199489122556,3.1680310262026574,0.60453
1343,3.902475685915096,196.9032467083208,21167.50009896877,6.996311586298768,333.7757766108135,444.478882506898,16.609033155789916,90.1816758847452,4.528522696326912,0.7767699999999998
1344,7.846463340823771,233.9765793947504,6670.659353530027,6.844526213052131,333.7757766108135,545.3106589916553,16.536216173110915,67.4840901235171,3.8856238984798575,0.68035
1345,6.04451302951234,211.57737796822016,30191.692456948425,7.7142915524019235,329.16701782717143,431.0964249798755,10.619830851891548,66.39629294676803,5.127778325324405,0.67891
1346,8.458814661984782,225.71235865629632,15677.970686429557,6.410043149676145,314.33140826907646,636.2577547999041,10.613709767003344,71.96338963346497,3.50770853604351,0.61068
1347,6.124672270969831,179.57975245979594,27951.613070026902,8.075626885846768,303.6469276155788,467.1718220182185,13.835116679864484,69.01748768088481,3.631006709381833,0.58303
1348,5.418503763025523,187.77680870999916,35902.715683707924,4.357087861232644,333.7757766108135,454.5202956154764,6.374070260129599,103.37300526956228,4.506539591260472,0.64905
1349,10.887304994821244,283.89586375660326,15177.21819016283,4.656537749459582,334.1808334152958,420.60764907664463,12.702489438528287,72.10232429306043,4.004161299520197,0.58871
1350,5.603325960876688,207.89718718220348,36873.55798910288,7.631345800124248,404.672920868325,511.4375201166876,13.515235725797368,85.3455848549943,3.9004213611254857,0.8395599999999999
1351,7.387433763492867,214.2930322986149,11694.635285297503,9.273679481984235,375.50558309555055,356.8058547224708,15.18450917113671,80.23117222352221,3.830577272004085,0.68828
1352,7.080794504276835,281.58216230439865,21707.492257748752,5.037261233655401,348.23971946864805,347.9574985278349,15.370097583998188,85.92035020298319,4.003819011511167,0.66689
1353,7.080794504276835,157.82735195564476,21716.42369230022,5.406394013931577,333.7757766108135,478.99897267979736,18.928979048985525,80.20284499013877,3.825770075024241,0.69722
1354,7.678945067219357,178.20054154343248,20243.08819511128,7.099474378336439,333.7757766108135,363.974059725793,11.913203931459805,58.27370011313397,3.08954964758435,0.39145
1355,10.13793228826111,242.00571600208505,15088.827652848911,8.677789359299585,333.7757766108135,596.3463463537486,14.97119882384368,62.36582435098706,3.8720181587617,0.74158
1356,7.607223911235491,160.5652530477201,39184.8467196431,7.8264110490998995,312.0560664594202,503.1580785347783,13.366994490172884,62.02230789181906,3.5250271306094576,0.5934
1357,5.842359064086903,217.32479950557504,29644.81360596981,4.17910796288259,328.50392114461044,310.7711778686101,14.33539517144851,62.65495596161552,3.865295967110911,0.46063
1358,8.436759028788977,242.48857976769693,44896.98411239192,7.863084070543416,333.7757766108135,575.9370182227921,14.53177738690374,50.77420795130515,2.4999101346874286,0.60378
1359,9.809996386872031,139.11870265383985,16819.42317944786,7.7919819834792445,361.02803858302167,438.1792466789875,10.951138010235638,34.53740890850377,5.538200508227339,0.58098
1360,8.331553235054372,238.99241414897247,11635.772076239662,3.9232392939880167,276.40227993059847,406.24512876558725,15.410763802541569,66.39629294676803,2.692388879566732,0.35186
1361,7.080794504276835,154.92597170844743,30037.221624651927,5.796570971275746,252.06726719561703,311.7500192169767,13.904652296228504,77.53204198223717,4.1135850300896575,0.46117
1362,9.901930594363924,206.74646923922108,13180.677800723712,5.878834626293839,333.7757766108135,426.5348074742217,14.321873739074704,75.4087541254813,4.226949553930561,0.62958
1363,6.530796123720997,138.00767163256225,19174.593250226982,7.347951525848736,333.7757766108135,490.644137652196,16.33794928954933,66.39629294676803,3.1816349092619967,0.56295
1364,8.1403444634267,153.74817023416347,50793.898916874045,7.843497716454736,306.21895013230574,423.4559056800464,14.322018870397528,65.07660990046965,4.362792108070999,0.67829
1365,11.235425957161036,178.59649594457375,33773.10706081386,9.063042096432769,327.65096041696967,425.8680391862841,17.98625524345431,58.98665172566329,5.14705527626746,0.82281
1366,4.725997720598258,175.99148679255958,34265.83058147379,5.923395846861922,324.8707242178734,441.9451807095715,12.636086459195496,66.39629294676803,3.644606540888711,0.52497
1367,3.717703934990307,183.34943078375207,14841.241995569388,9.534969961286142,333.7757766108135,293.9175990871633,12.94229093098062,112.06102736214692,3.7802587309291775,0.66751
1368,5.376078292034362,185.5404778027724,36026.40155635119,9.649943357503716,343.4866326741927,347.56506646308213,14.004448806342566,66.39629294676803,3.629250321506012,0.60165
1369,7.080794504276835,134.67925657493728,30211.832990855128,4.792361012310782,234.2856214451352,391.8209641138389,18.99915352421289,66.39629294676803,3.8408887616175593,0.47598
1370,8.575673021827997,197.56028281048032,15888.625206780936,4.865462911988273,311.55738096097565,464.7255668404904,18.736926753865248,40.224520831208224,3.506229064263776,0.46657
1371,8.87564227845444,228.92158718620968,28487.7085978243,5.318731980337871,351.9607231772035,474.77251899981127,14.683970470839256,52.5788600217086,4.006991558563305,0.60945
1372,6.791097166019485,209.1281632690479,20149.179673348102,5.803999900907868,288.3568558785409,291.3042115534742,12.327335187989206,57.303577347053526,3.0840397616728685,0.28108
1373,9.396148399484137,224.7539567684696,25825.387005076976,7.391299312193251,301.6150638266122,503.7936908722023,16.876926955911586,58.97405294148388,4.606058055039483,0.72673
1374,7.080794504276835,169.18873565554355,18408.294971393887,5.131839261435881,342.9376748915926,350.89436180397325,19.334232111601352,86.67732848500506,6.739,0.92655
1375,7.2394159210992495,211.8728278553768,13911.826629262703,8.204071005976031,345.043983077118,494.4169099336764,15.416474942107754,32.74561137229618,4.531825294993109,0.59546
1376,7.183825723393187,261.85079976925243,14100.968986979937,9.008495193731893,358.7247021216808,290.42383836524414,17.14990712568715,82.02511580240525,4.597165511526862,0.7658399999999999
1377,6.297845634002767,214.21457410190632,21022.8350298754,7.258721932993848,331.8219770182329,434.0487021835571,15.872182184230098,64.84690478735237,1.680554024577462,0.41132
